transaction_id,timestamp,customer_id,stock_ticker,transaction_type,quantity,average_trade_size,stock_price,total_trade_amount,customer_account_type,day_name,is_weekend,is_holiday,stock_liquidity_tier,stock_sector,stock_industry
971,2023-03-09,2461,STK013,BUY,103,121.72625000000004,161.67341972044832,16652.362231206178,Retail,Thursday,False,False,Mid,Energy,Utilities
3913,2023-10-11,4747,STK017,BUY,10,205.63,131.5398342489514,1315.398342489514,Retail,Wednesday,False,False,Mid,Healthcare,Pharmaceuticals
5199,2024-01-03,193,STK009,BUY,268,259.53,407.9952839543902,109342.73609977656,Retail,Wednesday,False,False,High,Technology,Hardware
8847,2024-09-18,1157,STK009,SELL,574,197.02,459.8613243059508,263960.4001516158,Retail,Wednesday,False,False,High,Technology,Hardware
260,2023-01-18,4023,STK007,BUY,242,162.6,179.85152075438327,43524.06802256075,Retail,Wednesday,False,False,Mid,Energy,Oil & Gas
3791,2023-10-02,1513,STK018,BUY,95,184.44,156.21822756749364,14840.731618911896,Retail,Monday,False,False,Mid,Technology,Software
9203,2024-10-11,4747,STK010,BUY,269,204.32,327.0500877046507,87976.47359255105,Retail,Friday,False,False,High,Consumer,Retail
488,2023-02-01,4747,STK013,SELL,214,158.87,166.34506375341977,35597.84364323183,Retail,Wednesday,False,False,Mid,Energy,Utilities
7908,2024-07-11,4747,STK013,BUY,112,201.85,113.46049448737664,12707.575382586185,Retail,Thursday,False,False,Mid,Energy,Utilities
519,2023-02-03,4955,STK009,BUY,115,172.58,267.7205277374235,30787.8606898037,Retail,Friday,False,False,High,Technology,Hardware
8343,2024-08-13,653,STK019,SELL,134,185.0,33.419649397383466,4478.233019249385,Retail,Tuesday,False,False,Mid,Energy,Oil & Gas
312,2023-01-20,182,STK009,BUY,474,267.17625,222.71764410264737,105568.16330465484,Retail,Friday,False,False,High,Technology,Hardware
3232,2023-08-23,3588,STK012,BUY,451,179.12,14.382956297138156,6486.713290009308,Retail,Wednesday,False,False,High,Technology,Hardware
7933,2024-07-12,4747,STK012,SELL,269,202.49,9.78570359961953,2632.3542682976536,Retail,Friday,False,False,High,Technology,Hardware
7458,2024-06-07,4747,STK017,SELL,72,202.79,146.20795624599356,10526.972849711536,Retail,Friday,False,False,Mid,Healthcare,Pharmaceuticals
9784,2024-11-25,4955,STK009,BUY,411,208.08,491.3163962878421,201931.0388743031,Retail,Monday,False,False,High,Technology,Hardware
5184,2024-01-02,4747,STK012,BUY,1375,206.36,10.45885616361415,14380.927224969457,Retail,Tuesday,False,False,High,Technology,Hardware
8077,2024-07-24,182,STK006,BUY,229,261.83,41.86413342143192,9586.886553507911,Retail,Wednesday,False,False,High,Energy,Oil & Gas
6502,2024-04-01,4955,STK012,SELL,147,205.72,14.576824417694723,2142.7931894011244,Retail,Monday,False,False,High,Technology,Hardware
6791,2024-04-22,3938,STK012,BUY,681,205.82,12.446012673621809,8475.734630736451,Retail,Monday,False,False,High,Technology,Hardware
7773,2024-07-02,4354,STK012,SELL,118,136.21,9.368655639056245,1105.501365408637,Retail,Tuesday,False,False,High,Technology,Hardware
2738,2023-07-19,2372,STK013,BUY,102,125.8,146.14976200999854,14907.275725019852,Retail,Wednesday,False,False,Mid,Energy,Utilities
7842,2024-07-08,193,STK008,SELL,347,254.47,143.95250852572585,49951.52045842687,Retail,Monday,False,False,High,Energy,Oil & Gas
6262,2024-03-14,4747,STK012,SELL,142,201.33,12.474317307231106,1771.353057626817,Retail,Thursday,False,False,High,Technology,Hardware
8206,2024-08-02,1759,STK015,BUY,23,121.72625000000004,17.824890229546618,409.9724752795722,Retail,Friday,False,False,Low,Energy,Utilities
1248,2023-03-30,1513,STK009,BUY,189,233.41,279.5948754887189,52843.43146736788,Retail,Thursday,False,False,High,Technology,Hardware
9336,2024-10-21,1151,STK019,BUY,17,170.5,31.95233022146508,543.1896137649063,Retail,Monday,False,False,Mid,Energy,Oil & Gas
4195,2023-11-01,4776,STK006,SELL,137,133.5,87.52554365805378,11990.999481153369,Retail,Wednesday,False,False,High,Energy,Oil & Gas
8001,2024-07-18,3938,STK006,SELL,166,206.18,41.433580822310944,6877.974416503616,Retail,Thursday,False,False,High,Energy,Oil & Gas
7378,2024-06-04,2871,STK012,BUY,240,171.08,9.931865833452308,2383.647800028554,Retail,Tuesday,False,False,High,Technology,Hardware
3435,2023-09-06,916,STK013,BUY,124,124.0,133.4165621478332,16543.653706331315,Institutional,Wednesday,False,False,Mid,Energy,Utilities
5382,2024-01-15,993,STK012,BUY,67,121.72625000000004,11.106768664845056,744.1535005446187,Retail,Monday,False,False,High,Technology,Hardware
959,2023-03-09,3588,STK006,BUY,146,174.15,141.03220730194897,20590.70226608455,Retail,Thursday,False,False,High,Energy,Oil & Gas
417,2023-01-26,2321,STK020,BUY,37,121.72625000000004,91.0808414071822,3369.9911320657416,Retail,Thursday,False,False,Mid,Energy,Oil & Gas
5742,2024-02-05,4955,STK018,BUY,15,211.71,158.02529451183932,2370.37941767759,Retail,Monday,False,False,Mid,Technology,Software
6728,2024-04-17,4747,STK009,BUY,273,202.91,384.2122509242554,104889.94450232173,Retail,Wednesday,False,False,High,Technology,Hardware
4382,2023-11-14,4747,STK002,BUY,127,200.32,222.88117606733545,28305.909360551603,Retail,Tuesday,False,False,Low,Consumer,Retail
5197,2024-01-03,193,STK006,BUY,93,259.49,114.0661815299968,10608.154882289702,Retail,Wednesday,False,False,High,Energy,Oil & Gas
1113,2023-03-20,2649,STK018,BUY,87,121.72625000000004,157.9022082229737,13737.492115398712,Institutional,Monday,False,False,Mid,Technology,Software
2689,2023-07-14,4955,STK013,BUY,210,204.85,144.11636507538418,30264.43666583068,Retail,Friday,False,False,Mid,Energy,Utilities
6473,2024-03-29,2386,STK006,SELL,269,267.17625,66.70449056212078,17943.50796121049,Retail,Friday,False,False,High,Energy,Oil & Gas
8820,2024-09-17,992,STK009,BUY,642,267.17625,483.42788878817385,310360.70460200764,Retail,Tuesday,False,False,High,Technology,Hardware
7808,2024-07-04,845,STK009,BUY,167,187.72,486.8935537478726,81311.22347589473,Retail,Thursday,False,False,High,Technology,Hardware
3411,2023-09-05,4955,STK012,SELL,151,204.48,14.693020976956737,2218.6461675204678,Retail,Tuesday,False,False,High,Technology,Hardware
81,2023-01-05,4955,STK012,SELL,49,267.17625,27.706729626787496,1357.6297517125872,Retail,Thursday,False,False,High,Technology,Hardware
4614,2023-11-28,3588,STK018,BUY,29,183.09,214.4616818187944,6219.388772745037,Retail,Tuesday,False,False,Mid,Technology,Software
1374,2023-04-10,3938,STK003,SELL,50,185.92,13.589505231745902,679.4752615872951,Retail,Monday,False,False,Low,Technology,Software
1510,2023-04-18,4747,STK009,SELL,86,204.16,311.82770825874195,26817.18291025181,Retail,Tuesday,False,False,High,Technology,Hardware
6443,2024-03-27,3914,STK013,BUY,72,200.45,121.7237118172223,8764.107250840005,Retail,Wednesday,False,False,Mid,Energy,Utilities
3071,2023-08-11,4955,STK012,SELL,342,205.64,16.381599471005593,5602.507019083913,Retail,Friday,False,False,High,Technology,Hardware
3016,2023-08-08,3030,STK013,BUY,165,165.0,146.02631739846186,24094.34237074621,Retail,Tuesday,False,False,Mid,Energy,Utilities
4823,2023-12-11,1262,STK018,BUY,111,121.72625000000004,221.48295115049496,24584.60757770494,Retail,Monday,False,False,Mid,Technology,Software
7822,2024-07-05,1513,STK005,SELL,6,191.55,178.5091425978072,1071.0548555868431,Retail,Friday,False,False,Low,Energy,Renewables
93,2023-01-05,4747,STK019,BUY,306,191.0,92.68702380094106,28362.229283087967,Retail,Thursday,False,False,Mid,Energy,Oil & Gas
9421,2024-10-25,3588,STK013,SELL,200,180.01,96.72807718519672,19345.615437039345,Retail,Friday,False,False,Mid,Energy,Utilities
6600,2024-04-08,3933,STK009,BUY,1746,267.17625,381.1562244865166,665498.7679534579,Retail,Monday,False,True,High,Technology,Hardware
4443,2023-11-17,193,STK012,BUY,49,267.17625,11.971079263335437,586.5828839034364,Retail,Friday,False,False,High,Technology,Hardware
7602,2024-06-20,182,STK006,SELL,240,265.89,50.596633342168346,12143.192002120402,Retail,Thursday,False,False,High,Energy,Oil & Gas
3835,2023-10-05,4747,STK002,SELL,24,205.58,196.29462701614008,4711.071048387362,Retail,Thursday,False,False,Low,Consumer,Retail
9702,2024-11-19,2426,STK008,BUY,343,179.09,158.9082025224371,54505.51346519593,Retail,Tuesday,False,False,High,Energy,Oil & Gas
4322,2023-11-09,193,STK008,SELL,316,267.17625,136.9003935586637,43260.52436453773,Retail,Thursday,False,False,High,Energy,Oil & Gas
3394,2023-09-04,1816,STK012,BUY,839,179.04,14.30467238147723,12001.620128059396,Retail,Monday,False,False,High,Technology,Hardware
4752,2023-12-06,4747,STK020,BUY,88,206.9,51.31101395366119,4515.369227922185,Retail,Wednesday,False,False,Mid,Energy,Oil & Gas
7229,2024-05-23,3588,STK018,BUY,49,185.45,130.17092555298507,6378.375352096268,Retail,Thursday,False,False,Mid,Technology,Software
9191,2024-10-10,2074,STK018,SELL,57,141.2,141.13652102191733,8044.781698249288,Retail,Thursday,False,False,Mid,Technology,Software
2361,2023-06-20,748,STK006,BUY,457,267.17625,125.9875517477604,57576.311148726505,Retail,Tuesday,False,False,High,Energy,Oil & Gas
1148,2023-03-22,4747,STK018,SELL,30,194.73,166.29790854231223,4988.937256269367,Retail,Wednesday,False,False,Mid,Technology,Software
5666,2024-01-31,193,STK010,SELL,61,252.75,221.40333002957763,13505.603131804237,Retail,Wednesday,False,False,High,Consumer,Retail
8075,2024-07-24,2707,STK006,SELL,115,200.14,41.86413342143192,4814.375343464672,Retail,Wednesday,False,False,High,Energy,Oil & Gas
4943,2023-12-19,182,STK006,BUY,390,267.17625,96.80866955009398,37755.38112453665,Retail,Tuesday,False,False,High,Energy,Oil & Gas
3663,2023-09-21,3588,STK012,BUY,421,177.97,11.873836434234452,4998.885138812704,Retail,Thursday,False,False,High,Technology,Hardware
1563,2023-04-21,4023,STK006,SELL,1330,267.17625,124.67818590108472,165821.98724844266,Retail,Friday,False,False,High,Energy,Oil & Gas
4113,2023-10-26,1513,STK009,SELL,254,178.99,347.914963417401,88370.40070801985,Retail,Thursday,False,False,High,Technology,Hardware
9050,2024-10-02,363,STK008,BUY,99,267.17625,133.75367702554033,13241.614025528492,Retail,Wednesday,False,False,High,Energy,Oil & Gas
9276,2024-10-17,3842,STK006,BUY,125,121.72625000000004,44.502217705526085,5562.77721319076,Retail,Thursday,False,False,High,Energy,Oil & Gas
8538,2024-08-28,4747,STK008,BUY,88,202.42,135.21866666798613,11899.24266678278,Retail,Wednesday,False,False,High,Energy,Oil & Gas
795,2023-02-24,4955,STK012,SELL,592,211.04,23.959445690855773,14183.991848986618,Retail,Friday,False,False,High,Technology,Hardware
5854,2024-02-13,3425,STK016,BUY,119,267.17625,92.51286514567606,11009.030952335452,Retail,Tuesday,False,False,Low,Energy,Renewables
7619,2024-06-20,4428,STK012,BUY,239,239.0,8.988084679249313,2148.152238340586,Retail,Thursday,False,False,High,Technology,Hardware
1594,2023-04-25,4747,STK006,BUY,221,204.76,116.75269280076355,25802.345108968744,Retail,Tuesday,False,False,High,Energy,Oil & Gas
7418,2024-06-06,4519,STK006,BUY,1623,214.82,53.76205996106853,87255.82331681422,Institutional,Thursday,False,False,High,Energy,Oil & Gas
5267,2024-01-05,4747,STK020,BUY,47,204.84,49.68642393880612,2335.2619251238875,Retail,Friday,False,False,Mid,Energy,Oil & Gas
7147,2024-05-17,1513,STK009,SELL,27,186.18,447.7957118796935,12090.484220751723,Retail,Friday,False,False,High,Technology,Hardware
89,2023-01-05,2096,STK018,BUY,33,121.72625000000004,104.3115904006844,3442.282483222585,Institutional,Thursday,False,False,Mid,Technology,Software
8695,2024-09-09,4747,STK009,SELL,746,202.9,423.967565506292,316279.8038676938,Retail,Monday,False,False,High,Technology,Hardware
9732,2024-11-21,4519,STK006,SELL,88,212.76,54.84852888567318,4826.67054193924,Institutional,Thursday,False,False,High,Energy,Oil & Gas
9446,2024-10-29,4493,STK012,SELL,58,121.72625000000004,6.784976067293166,393.5286119030037,Retail,Tuesday,False,False,High,Technology,Hardware
6754,2024-04-19,3322,STK006,BUY,115,207.2,56.59011847595578,6507.863624734914,Retail,Friday,False,False,High,Energy,Oil & Gas
3502,2023-09-11,4519,STK013,SELL,57,205.45,133.2496676200428,7595.231054342439,Institutional,Monday,False,False,Mid,Energy,Utilities
2234,2023-06-09,3938,STK020,BUY,194,170.26,74.92883273011992,14536.193549643263,Retail,Friday,False,False,Mid,Energy,Oil & Gas
2803,2023-07-24,4700,STK018,BUY,77,156.0,193.9516139083872,14934.274270945814,Institutional,Monday,False,False,Mid,Technology,Software
4424,2023-11-16,4955,STK009,BUY,54,207.32,316.2817767667675,17079.215945405445,Retail,Thursday,False,False,High,Technology,Hardware
5663,2024-01-31,4747,STK009,BUY,59,201.75,388.2540384831063,22906.988270503272,Retail,Wednesday,False,False,High,Technology,Hardware
7170,2024-05-20,4955,STK018,BUY,22,203.48,143.09915855926982,3148.181488303936,Retail,Monday,False,False,Mid,Technology,Software
8337,2024-08-13,3588,STK013,SELL,138,184.1,118.65475459186769,16374.35613367774,Retail,Tuesday,False,False,Mid,Energy,Utilities
2148,2023-06-05,3339,STK012,SELL,259,267.17625,20.054831877692823,5194.201456322441,Retail,Monday,False,False,High,Technology,Hardware
7969,2024-07-16,3938,STK010,BUY,278,206.33,206.07789758336088,57289.65552817433,Retail,Tuesday,False,False,High,Consumer,Retail
6551,2024-04-04,1196,STK003,BUY,68,121.72625000000004,21.310557700928463,1449.1179236631356,Retail,Thursday,False,False,Low,Technology,Software
7643,2024-06-21,231,STK009,BUY,220,134.33,593.7029038536452,130614.63884780197,Retail,Friday,False,False,High,Technology,Hardware
6164,2024-03-07,4955,STK010,BUY,101,207.3,254.91618782576845,25746.53497040261,Retail,Thursday,False,False,High,Consumer,Retail
1495,2023-04-17,4747,STK009,SELL,210,206.07,299.9451189626799,62988.47498216278,Retail,Monday,False,False,High,Technology,Hardware
7696,2024-06-26,3547,STK006,BUY,83,121.72625000000004,47.09168777795215,3908.610085570029,Retail,Wednesday,False,False,High,Energy,Oil & Gas
7094,2024-05-14,4955,STK013,BUY,93,204.54,129.32791208328146,12027.495823745176,Retail,Tuesday,False,False,Mid,Energy,Utilities
1409,2023-04-11,3853,STK012,BUY,70,147.67,21.12794418014734,1478.9560926103138,Retail,Tuesday,False,True,High,Technology,Hardware
6691,2024-04-15,4747,STK008,BUY,426,202.76,131.01893396093664,55814.06586735901,Retail,Monday,False,False,High,Energy,Oil & Gas
3401,2023-09-04,4747,STK018,SELL,159,197.05,200.7903175346954,31925.66048801657,Retail,Monday,False,False,Mid,Technology,Software
109,2023-01-06,1157,STK014,BUY,31,206.5,112.1317958369126,3476.0856709442905,Retail,Friday,False,False,Low,Healthcare,Pharmaceuticals
5636,2024-01-30,1513,STK006,BUY,126,179.61,139.46830304638075,17573.006183843976,Retail,Tuesday,False,False,High,Energy,Oil & Gas
8482,2024-08-23,4747,STK012,BUY,414,202.65,8.446920105558446,3497.0249237011967,Retail,Friday,False,False,High,Technology,Hardware
6604,2024-04-08,653,STK012,BUY,191,203.0,14.428907406320176,2755.921314607154,Retail,Monday,False,True,High,Technology,Hardware
1091,2023-03-20,2461,STK006,SELL,24,121.72625000000004,133.93675541599254,3214.482129983821,Retail,Monday,False,False,High,Energy,Oil & Gas
5560,2024-01-24,4747,STK013,SELL,27,202.17,125.56683474203008,3390.304538034812,Retail,Wednesday,False,False,Mid,Energy,Utilities
9412,2024-10-25,3668,STK008,SELL,9,229.82,137.80488896017405,1240.2440006415666,Retail,Friday,False,False,High,Energy,Oil & Gas
8143,2024-07-30,495,STK009,BUY,273,267.17625,457.2522333352585,124829.85970052556,Retail,Tuesday,False,False,High,Technology,Hardware
8664,2024-09-06,4747,STK006,SELL,136,202.09,43.42590138518135,5905.922588384663,Retail,Friday,False,False,High,Energy,Oil & Gas
6596,2024-04-08,4955,STK006,BUY,218,205.06,62.90831599705839,13714.01288735873,Retail,Monday,False,True,High,Energy,Oil & Gas
624,2023-02-10,3588,STK013,SELL,56,180.95,160.81340539504157,9005.550702122327,Retail,Friday,False,False,Mid,Energy,Utilities
6871,2024-04-29,4747,STK006,SELL,111,203.24,63.30213504416613,7026.53698990244,Retail,Monday,False,False,High,Energy,Oil & Gas
4814,2023-12-11,845,STK012,BUY,248,178.86,13.000304668133309,3224.0755576970605,Retail,Monday,False,False,High,Technology,Hardware
6553,2024-04-04,1513,STK006,BUY,31,181.41,60.79339901886673,1884.5953695848689,Retail,Thursday,False,False,High,Energy,Oil & Gas
7530,2024-06-13,4716,STK018,SELL,296,235.35,106.5234758587614,31530.94885419337,Retail,Thursday,False,False,Mid,Technology,Software
5796,2024-02-08,3812,STK013,BUY,81,203.88,128.8374222361533,10435.831201128416,Institutional,Thursday,False,False,Mid,Energy,Utilities
7437,2024-06-06,3654,STK018,BUY,46,121.72625000000004,109.55489591784178,5039.525212220722,Retail,Thursday,False,False,Mid,Technology,Software
4218,2023-11-02,845,STK006,BUY,166,170.6,89.89145924326947,14921.98223438273,Retail,Thursday,False,False,High,Energy,Oil & Gas
5941,2024-02-21,3938,STK007,SELL,74,205.96,151.66513766985614,11223.220187569354,Retail,Wednesday,False,False,Mid,Energy,Oil & Gas
8501,2024-08-26,4747,STK012,SELL,332,202.43,8.2594774411063,2742.146510447292,Retail,Monday,False,False,High,Technology,Hardware
6429,2024-03-27,192,STK006,SELL,119,267.17625,65.81818033399514,7832.363459745422,Retail,Wednesday,False,False,High,Energy,Oil & Gas
6827,2024-04-24,2281,STK006,BUY,34,121.72625000000004,57.22819213691543,1945.7585326551248,Retail,Wednesday,False,False,High,Energy,Oil & Gas
4131,2023-10-27,4955,STK006,SELL,83,210.52,90.8216245774025,7538.194839924407,Retail,Friday,False,False,High,Energy,Oil & Gas
7802,2024-07-04,3588,STK006,SELL,457,183.39,46.69826070606274,21341.105142670676,Retail,Thursday,False,False,High,Energy,Oil & Gas
7754,2024-07-01,3914,STK011,BUY,160,183.46,80.98031632768142,12956.850612429029,Retail,Monday,False,False,Mid,Finance,Asset Management
4722,2023-12-05,4747,STK012,BUY,1204,207.13,13.19744303193345,15889.721410447872,Retail,Tuesday,False,False,High,Technology,Hardware
1651,2023-04-28,4955,STK009,SELL,57,216.31,342.6593081251405,19531.580563133008,Retail,Friday,False,False,High,Technology,Hardware
4141,2023-10-27,3588,STK010,BUY,270,178.8,139.49788358178156,37664.42856708102,Retail,Friday,False,False,High,Consumer,Retail
1618,2023-04-26,1816,STK009,BUY,118,121.72625000000004,308.6499743292068,36420.6969708464,Retail,Wednesday,False,False,High,Technology,Hardware
2030,2023-05-26,1157,STK019,BUY,27,177.26,56.153765944930605,1516.1516805131264,Retail,Friday,False,False,Mid,Energy,Oil & Gas
8518,2024-08-27,3588,STK012,SELL,470,185.57,7.997936079027112,3759.029957142743,Retail,Tuesday,False,False,High,Technology,Hardware
4576,2023-11-27,4050,STK009,BUY,454,267.17625,365.7403846257921,166046.1346201096,Retail,Monday,False,False,High,Technology,Hardware
3993,2023-10-18,3420,STK009,BUY,398,267.17625,331.30294804748434,131858.57332289877,Retail,Wednesday,False,False,High,Technology,Hardware
7377,2024-06-04,1157,STK010,SELL,589,197.89,271.5571052651359,159947.13500116504,Retail,Tuesday,False,False,High,Consumer,Retail
6150,2024-03-06,2855,STK018,BUY,150,121.72625000000004,150.38902365378954,22558.35354806843,Retail,Wednesday,False,False,Mid,Technology,Software
4909,2023-12-15,1816,STK012,BUY,406,172.33,13.037843075724648,5293.364288744207,Retail,Friday,False,False,High,Technology,Hardware
5027,2023-12-22,193,STK012,BUY,290,264.71,11.864173441568706,3440.610298054925,Retail,Friday,False,False,High,Technology,Hardware
8261,2024-08-07,1513,STK011,BUY,142,193.47,93.65038855227596,13298.355174423186,Retail,Wednesday,False,False,Mid,Finance,Asset Management
4732,2023-12-06,1438,STK006,BUY,189,251.8,99.0453047126215,18719.562590685466,Retail,Wednesday,False,False,High,Energy,Oil & Gas
7549,2024-06-17,4747,STK006,BUY,26,202.05,54.43426513282083,1415.2908934533416,Retail,Monday,False,False,High,Energy,Oil & Gas
8135,2024-07-29,1270,STK009,BUY,147,147.0,450.0998973477255,66164.68491011565,Retail,Monday,False,True,High,Technology,Hardware
1607,2023-04-25,4023,STK012,SELL,219,267.17625,19.210494246983554,4207.098240089398,Retail,Tuesday,False,False,High,Technology,Hardware
4774,2023-12-07,2918,STK013,BUY,51,121.72625000000004,126.76895081582911,6465.216491607285,Retail,Thursday,False,False,Mid,Energy,Utilities
8110,2024-07-25,878,STK019,BUY,89,121.72625000000004,34.49165250801323,3069.7570732131776,Retail,Thursday,False,False,Mid,Energy,Oil & Gas
6952,2024-05-03,1897,STK011,BUY,99,121.72625000000004,75.49509767292678,7474.014669619751,Retail,Friday,False,False,Mid,Finance,Asset Management
6005,2024-02-26,1513,STK012,BUY,83,182.15,10.5317408274918,874.1344886818194,Retail,Monday,False,False,High,Technology,Hardware
7729,2024-06-28,747,STK009,BUY,68,121.72625000000004,491.5426732121791,33424.90177842818,Retail,Friday,False,False,High,Technology,Hardware
3542,2023-09-13,845,STK006,SELL,21,172.14,117.24193734547596,2462.080684254995,Retail,Wednesday,False,False,High,Energy,Oil & Gas
389,2023-01-25,4747,STK013,SELL,44,164.64,169.44617634652982,7455.631759247312,Retail,Wednesday,False,False,Mid,Energy,Utilities
1795,2023-05-10,4747,STK019,SELL,47,194.77,65.54036485477175,3080.3971481742724,Retail,Wednesday,False,False,Mid,Energy,Oil & Gas
8732,2024-09-11,3588,STK009,BUY,47,184.78,482.5753031502094,22681.03924805984,Retail,Wednesday,False,False,High,Technology,Hardware
4920,2023-12-18,4132,STK009,BUY,1674,267.17625,389.372690960446,651809.8846677865,Retail,Monday,False,False,High,Technology,Hardware
5538,2024-01-23,4747,STK018,BUY,72,202.77,192.26577432381487,13843.13575131467,Retail,Tuesday,False,False,Mid,Technology,Software
3873,2023-10-09,1472,STK006,BUY,1361,267.17625,103.43007323106778,140768.32966748325,Retail,Monday,False,False,High,Energy,Oil & Gas
8869,2024-09-19,4747,STK012,BUY,302,202.32,7.071979948404233,2135.7379444180783,Retail,Thursday,False,False,High,Technology,Hardware
2255,2023-06-13,4703,STK003,BUY,20,135.75,15.63658739685404,312.7317479370808,Retail,Tuesday,False,False,Low,Technology,Software
3413,2023-09-05,4747,STK013,SELL,18,199.26,131.12153675585583,2360.187661605405,Retail,Tuesday,False,False,Mid,Energy,Utilities
5460,2024-01-18,742,STK013,BUY,44,121.72625000000004,126.07495225573344,5547.297899252271,Retail,Thursday,False,False,Mid,Energy,Utilities
4956,2023-12-19,1363,STK013,BUY,200,150.0,128.37479585870662,25674.959171741324,Institutional,Tuesday,False,False,Mid,Energy,Utilities
7397,2024-06-05,4955,STK007,BUY,277,206.8,127.83610994635066,35410.60245513913,Retail,Wednesday,False,False,Mid,Energy,Oil & Gas
5415,2024-01-16,4747,STK018,SELL,58,204.28,194.06869502340507,11255.984311357492,Retail,Tuesday,False,False,Mid,Technology,Software
7400,2024-06-05,4955,STK009,BUY,522,207.27,561.4045459834559,293053.173003364,Retail,Wednesday,False,False,High,Technology,Hardware
7415,2024-06-06,4747,STK006,BUY,523,203.65,53.76205996106853,28117.55735963884,Retail,Thursday,False,False,High,Energy,Oil & Gas
9101,2024-10-04,2761,STK018,BUY,93,121.72625000000004,143.86469172269733,13379.416330210852,Institutional,Friday,False,False,Mid,Technology,Software
4852,2023-12-13,1157,STK008,BUY,348,186.34,157.98773037356827,54979.73017000176,Retail,Wednesday,False,False,High,Energy,Oil & Gas
2026,2023-05-26,193,STK018,SELL,33,195.18,192.7217487946912,6359.817710224809,Retail,Friday,False,False,Mid,Technology,Software
2616,2023-07-10,2290,STK012,BUY,342,267.17625,18.8005651397711,6429.793277801716,Retail,Monday,False,False,High,Technology,Hardware
7389,2024-06-05,4747,STK006,BUY,198,202.96,48.95643664828199,9693.374456359834,Retail,Wednesday,False,False,High,Energy,Oil & Gas
2927,2023-08-01,4980,STK013,BUY,60,121.72625000000004,144.6483850766969,8678.903104601815,Retail,Tuesday,False,False,Mid,Energy,Utilities
1122,2023-03-21,3588,STK006,SELL,85,182.17,133.57086566747307,11353.523581735211,Retail,Tuesday,False,False,High,Energy,Oil & Gas
2911,2023-07-31,1094,STK019,BUY,97,246.67,48.64187593505132,4718.261965699978,Retail,Monday,False,False,Mid,Energy,Oil & Gas
8147,2024-07-30,2426,STK018,BUY,76,189.25,109.06476142549018,8288.921868337253,Retail,Tuesday,False,False,Mid,Technology,Software
7384,2024-06-04,3588,STK013,SELL,75,185.34,122.97577574236954,9223.183180677715,Retail,Tuesday,False,False,Mid,Energy,Utilities
3483,2023-09-08,3588,STK013,SELL,52,179.55,132.26227452097788,6877.63827509085,Retail,Friday,False,False,Mid,Energy,Utilities
796,2023-02-24,1036,STK012,BUY,123,123.0,23.959445690855773,2947.01181997526,Retail,Friday,False,False,High,Technology,Hardware
1576,2023-04-24,4955,STK010,SELL,224,220.1,132.44729012564795,29668.192988145143,Retail,Monday,False,False,High,Consumer,Retail
6177,2024-03-08,4747,STK009,BUY,97,201.33,444.7161387954949,43137.46546316301,Retail,Friday,False,False,High,Technology,Hardware
6267,2024-03-14,4066,STK013,SELL,34,121.72625000000004,117.8544025995568,4007.0496883849314,Retail,Thursday,False,False,Mid,Energy,Utilities
2459,2023-06-28,3588,STK009,BUY,129,167.53,335.38163383116705,43264.23076422055,Retail,Wednesday,False,False,High,Technology,Hardware
3313,2023-08-29,2409,STK009,BUY,1353,267.17625,317.4763700755978,429545.5287122838,Retail,Tuesday,False,True,High,Technology,Hardware
1254,2023-03-30,2470,STK017,BUY,341,267.17625,186.9932652824406,63764.703461312245,Retail,Thursday,False,False,Mid,Healthcare,Pharmaceuticals
6835,2024-04-25,1865,STK006,BUY,172,150.0,56.07652798006525,9645.162812571223,Retail,Thursday,False,False,High,Energy,Oil & Gas
8795,2024-09-16,3588,STK006,BUY,56,184.41,45.69477335101958,2558.907307657096,Retail,Monday,False,False,High,Energy,Oil & Gas
3838,2023-10-05,1927,STK006,BUY,243,161.5,115.11208304528223,27972.236180003583,Retail,Thursday,False,False,High,Energy,Oil & Gas
4399,2023-11-15,193,STK006,BUY,437,267.17625,84.40790565691069,36886.25477206997,Retail,Wednesday,False,False,High,Energy,Oil & Gas
3596,2023-09-18,4747,STK010,BUY,650,200.83,124.81983684359771,81132.89394833852,Retail,Monday,False,False,High,Consumer,Retail
6622,2024-04-09,193,STK012,BUY,654,252.53,14.25035792072841,9319.73408015638,Retail,Tuesday,False,False,High,Technology,Hardware
8383,2024-08-16,182,STK012,BUY,237,258.71,8.370023763509284,1983.6956319517003,Retail,Friday,False,False,High,Technology,Hardware
2125,2023-06-02,4747,STK006,BUY,66,198.04,120.11089840118608,7927.319294478281,Retail,Friday,False,False,High,Energy,Oil & Gas
3239,2023-08-23,193,STK020,BUY,12,228.03,76.41922892651486,917.0307471181784,Retail,Wednesday,False,False,Mid,Energy,Oil & Gas
5404,2024-01-16,3938,STK008,BUY,103,200.43,154.90481066987968,15955.195498997608,Retail,Tuesday,False,False,High,Energy,Oil & Gas
5999,2024-02-26,1513,STK006,BUY,292,182.54,83.14455451882927,24278.209919498146,Retail,Monday,False,False,High,Energy,Oil & Gas
5939,2024-02-21,3078,STK006,BUY,425,267.17625,94.23074102129948,40048.06493405228,Retail,Wednesday,False,False,High,Energy,Oil & Gas
2046,2023-05-29,921,STK018,BUY,92,121.72625000000004,189.70988327361604,17453.309261172675,Retail,Monday,False,False,Mid,Technology,Software
1579,2023-04-24,193,STK012,BUY,174,200.68,19.13333678018726,3329.2005997525835,Retail,Monday,False,False,High,Technology,Hardware
